uniprot_id,gene,n_miss,pct_miss,mean_int,class
Q5XPI4,RNF123,1,2.564102564102564,18.468062972227372,MAR
P35606,COPB2,1,2.564102564102564,18.29265237224006,MAR
O15061,SYNM,2,5.128205128205128,18.10589768657154,MAR
Q15436,SEC23A,1,2.564102564102564,18.471640638893017,MAR
O60763,USO1,0,0,18.462862400203456,Complete
P49591,SARS1,2,5.128205128205128,18.50136162886819,MAR
P41250,GARS1,0,0,18.477635352556092,Complete
O60234,GMFG,11,28.205128205128204,17.92744215939572,MNAR
P45381,ASPA,4,10.256410256410255,18.443527094416158,MAR
Q96G03,PGM2,5,12.82051282051282,18.13909138128609,MNAR
P01116,KRAS,1,2.564102564102564,18.316125680628453,MAR
Q8WY91,THAP4,10,25.64102564102564,18.33740165136881,MNAR
Q9GZT8,NIF3L1,0,0,18.393097645092467,Complete
Q9UBF6,RNF7,7,17.94871794871795,18.394651262149306,MNAR
P62280,RPS11,7,17.94871794871795,18.374832152130182,MNAR
P62888,RPL30,0,0,18.398364041212663,Complete
P48059,LIMS1,0,0,18.36776925037316,Complete
O95865,DDAH2,1,2.564102564102564,17.69305887235777,MAR
Q9Y4G6,TLN2,1,2.564102564102564,18.126050188638544,MAR
Q6GMV3,PTRHD1,5,12.82051282051282,18.312871784134913,MNAR
Q6P587,FAHD1,3,7.6923076923076925,18.363908336858533,MAR
O60318,MCM3AP,5,12.82051282051282,18.103261380801225,MNAR
Q53GQ0,HSD17B12,0,0,18.338946404480378,Complete
O43491,EPB41L2,0,0,17.903125067053303,Complete
O14979,HNRNPDL,0,0,18.34112143294186,Complete
Q9NVA2,SEPTIN11,1,2.564102564102564,18.08227500342242,MAR
P61960,UFM1,0,0,18.24767405936588,Complete
P53041,PPP5C,0,0,18.3508073658257,Complete
P62633,CNBP,2,5.128205128205128,18.138270315915033,MAR
P36543,ATP6V1E1,0,0,18.172461587404,Complete
O95197,RTN3,2,5.128205128205128,17.87204682418777,MAR
P27361,MAPK3,1,2.564102564102564,18.124880749311988,MAR
Q9UHX1,PUF60,11,28.205128205128204,16.817062182951652,MNAR
Q13492,PICALM,5,12.82051282051282,17.789440609388475,MAR
Q49B96,COX19,6,15.384615384615385,18.321133110344,MNAR
Q9BWD1,ACAT2,9,23.076923076923077,17.747627109315406,MNAR
Q8N0U8,VKORC1L1,14,35.8974358974359,18.195732623232086,MNAR
P13667,PDIA4,2,5.128205128205128,17.974869446025043,MAR
Q96C01,FAM136A,12,30.76923076923077,18.378716192216636,MNAR
Q96QK1,VPS35,0,0,18.223008442936152,Complete
Q13131,PRKAA1,2,5.128205128205128,18.251176956103038,MAR
Q5JTJ3,COA6,1,2.564102564102564,18.187218685463538,MAR
Q02878,RPL6,0,0,18.208572032275917,Complete
Q8NE86,MCU,1,2.564102564102564,18.274178235045937,MAR
O75436,VPS26A,1,2.564102564102564,18.28196417083811,MAR
P56211,ARPP19,5,12.82051282051282,18.26195186105277,MNAR
O15144,ARPC2,1,2.564102564102564,18.1420134036118,MAR
Q03013,GSTM4,12,30.76923076923077,17.791198912846266,MNAR
Q96CV9,OPTN,2,5.128205128205128,18.220223210075254,MAR
P62330,ARF6,11,28.205128205128204,18.23774965112337,MNAR
Q13162,PRDX4,0,0,18.223506238538686,Complete
O43237,DYNC1LI2,12,30.76923076923077,17.733323600809207,MNAR
P29144,TPP2,1,2.564102564102564,18.17595399650888,MAR
P08397,HMBS,5,12.82051282051282,17.958687761850303,MNAR
Q12904,AIMP1,1,2.564102564102564,18.262387603517382,MAR
O95433,AHSA1,1,2.564102564102564,18.24022341310636,MAR
P52943,CRIP2,0,0,17.591468757687778,Complete
P61158,ACTR3,0,0,18.131776743283694,Complete
O75663,TIPRL,0,0,18.194243138830153,Complete
O75688,PPM1B,6,15.384615384615385,18.210642023332372,MNAR
Q53FT3,HIKESHI,3,7.6923076923076925,18.229296168165448,MAR
P47897,QARS1,2,5.128205128205128,18.251730004860185,MAR
Q08380,LGALS3BP,1,2.564102564102564,17.709807184052558,MAR
Q93008,USP9X,3,7.6923076923076925,18.265853504566817,MAR
Q96CX2,KCTD12,1,2.564102564102564,17.942920886945007,MAR
Q9GZP4,PITHD1,3,7.6923076923076925,17.838885584391008,MAR
Q9H1E5,TMX4,2,5.128205128205128,18.253533776919845,MAR
P21980,TGM2,1,2.564102564102564,17.962820467229218,MAR
P22033,MMUT,6,15.384615384615385,18.157510517646543,MNAR
Q99426,TBCB,0,0,18.20996524316065,Complete
P16949,STMN1,13,33.33333333333333,17.68551067373821,MNAR
O95989,NUDT3,4,10.256410256410255,18.272137911803124,MAR
O95167,NDUFA3,9,23.076923076923077,17.98078639461531,MNAR
Q9UKU7,ACAD8,2,5.128205128205128,18.075950073407316,MAR
P53999,SUB1,0,0,17.962495310689178,Complete
P55263,ADK,1,2.564102564102564,18.13382535549152,MAR
P05455,SSB,4,10.256410256410255,18.145172192624386,MAR
P11279,LAMP1,3,7.6923076923076925,17.765462524376623,MAR
P47813,EIF1AX,1,2.564102564102564,18.17684991394149,MAR
O75534,CSDE1,0,0,18.15316998886335,Complete
P98095,FBLN2,0,0,17.92830813097218,Complete
P62820,RAB1A,1,2.564102564102564,17.81532279880486,MAR
Q00013,MPP1,3,7.6923076923076925,17.574920644568138,MAR
P35914,HMGCL,4,10.256410256410255,18.188624338124416,MAR
Q4VC31,CCDC58,2,5.128205128205128,18.08241001577308,MAR
Q9UHA4,LAMTOR3,13,33.33333333333333,18.160073733154157,MNAR
Q92499,DDX1,0,0,18.177426339999904,Complete
P63010,AP2B1,0,0,18.110724509534336,Complete
Q9NQE9,HINT3,3,7.6923076923076925,18.155061624392673,MAR
Q9Y5U8,MPC1,12,30.76923076923077,17.66040993299388,MNAR
Q15008,PSMD6,0,0,18.134146922158884,Complete
Q86WU2,LDHD,4,10.256410256410255,17.886370143407916,MAR
P55209,NAP1L1,1,2.564102564102564,18.123901577932312,MAR
P04439,HLA-A,0,0,17.898954901983814,Complete
P07910,HNRNPC,10,25.64102564102564,17.5873263877318,MNAR
P27695,APEX1,0,0,18.06608364214828,Complete
O00168,FXYD1,9,23.076923076923077,17.86862610257462,MNAR
Q9NX46,ADPRHL2,1,2.564102564102564,18.111389573790518,MAR
Q9Y2R0,COA3,5,12.82051282051282,18.028285624858892,MNAR
Q9P003,CNIH4,3,7.6923076923076925,18.141958385167932,MAR
Q8TEA8,DTD1,4,10.256410256410255,18.090145595976292,MAR
P61160,ACTR2,0,0,17.957111994122204,Complete
P07360,C8G,1,2.564102564102564,17.513655434070845,MAR
Q9GZT3,SLIRP,2,5.128205128205128,18.099019170479995,MAR
Q04323,UBXN1,0,0,18.110298273426224,Complete
Q8NDH3,NPEPL1,3,7.6923076923076925,18.069006610611712,MAR
Q96DH6,MSI2,8,20.51282051282051,18.15703217194339,MNAR
Q9UBQ0,VPS29,3,7.6923076923076925,17.9112678699137,MAR
P62263,RPS14,1,2.564102564102564,17.602683804345126,MAR
Q9NUU7,DDX19A,0,0,17.966700285332,Complete
P06730,EIF4E,0,0,18.029995296341127,Complete
Q13409,DYNC1I2,0,0,17.866532327116886,Complete
O75955,FLOT1,0,0,17.853435587860858,Complete
P22105,TNXB,7,17.94871794871795,17.51151269029173,MNAR
Q04837,SSBP1,0,0,17.962244157161678,Complete
P41236,PPP1R2,3,7.6923076923076925,18.021565655636316,MAR
O43615,TIMM44,1,2.564102564102564,17.88838599974103,MAR
Q96S19,METTL26,3,7.6923076923076925,18.063785013677617,MAR
Q5T440,IBA57,11,28.205128205128204,17.974312306077145,MNAR
O14980,XPO1,2,5.128205128205128,18.037312009948863,MAR
P83731,RPL24,9,23.076923076923077,17.849321218936055,MNAR
Q9UBX5,FBLN5,11,28.205128205128204,17.706298221024024,MNAR
P38606,ATP6V1A,0,0,17.95356830042734,Complete
Q9H993,ARMT1,2,5.128205128205128,18.047737140462928,MAR
Q14165,MLEC,0,0,17.99673664995728,Complete
Q6DKJ4,NXN,5,12.82051282051282,18.025890973471455,MNAR
P55884,EIF3B,1,2.564102564102564,18.03822447070831,MAR
Q13838,DDX39B,0,0,17.97744396192884,Complete
Q9UMY4,SNX12,8,20.51282051282051,17.82849763558476,MNAR
Q9Y4J8,DTNA,4,10.256410256410255,17.98253696466474,MAR
Q5TFE4,NT5DC1,12,30.76923076923077,17.951769354947242,MNAR
P15104,GLUL,1,2.564102564102564,17.64020675720548,MAR
O76003,GLRX3,2,5.128205128205128,17.862924167627913,MAR
P29992,GNA11,2,5.128205128205128,17.883262184857884,MAR
Q14254,FLOT2,0,0,17.719480421972285,Complete
Q8TCT8,SPPL2A,9,23.076923076923077,17.90971299850444,MNAR
P32969,RPL9,4,10.256410256410255,17.807453094834,MAR
P35813,PPM1A,0,0,17.9915021251239,Complete
Q9BRG1,VPS25,7,17.94871794871795,17.93607307212032,MNAR
P03897,MT-ND3,2,5.128205128205128,17.760263495024954,MAR
P36959,GMPR,1,2.564102564102564,17.82841601295888,MAR
O43633,CHMP2A,1,2.564102564102564,17.78531299189947,MAR
Q9UI30,TRMT112,5,12.82051282051282,17.97556635307428,MNAR
P61313,RPL15,0,0,17.93789674164518,Complete
P34913,EPHX2,18,46.15384615384615,17.932762490595966,MNAR
Q99471,PFDN5,0,0,17.946586365608077,Complete
P49247,RPIA,1,2.564102564102564,17.808024001132527,MAR
P55042,RRAD,8,20.51282051282051,17.970378506451542,MNAR
P62070,RRAS2,8,20.51282051282051,17.824477274017497,MNAR
Q709C8,VPS13C,12,30.76923076923077,17.928600916902923,MNAR
Q13907,IDI1,7,17.94871794871795,17.93334644926916,MNAR
P36578,RPL4,0,0,17.909914316313216,Complete
P54136,RARS1,2,5.128205128205128,17.968635669775416,MAR
Q8NBS9,TXNDC5,7,17.94871794871795,17.415436022357827,MNAR
Q8NE71,ABCF1,3,7.6923076923076925,17.902275960176738,MAR
Q9H2H8,PPIL3,0,0,17.89980475573795,Complete
Q8TCD5,NT5C,1,2.564102564102564,17.83575759882527,MAR
Q9H0R4,HDHD2,3,7.6923076923076925,17.90921088259791,MAR
Q13177,PAK2,0,0,17.894904504041723,Complete
Q8TB45,DEPTOR,5,12.82051282051282,17.970802701898982,MNAR
O60256,PRPSAP2,5,12.82051282051282,17.7039742908692,MAR
Q9BYT8,NLN,4,10.256410256410255,17.78586166436407,MAR
Q96K17,BTF3L4,0,0,17.8645643133017,Complete
Q9UKY7,CDV3,6,15.384615384615385,17.78254519182671,MNAR
P60228,EIF3E,1,2.564102564102564,17.92045443560917,MAR
P61020,RAB5B,2,5.128205128205128,17.82361817604237,MAR
Q9Y371,SH3GLB1,0,0,17.872473440213405,Complete
Q13884,SNTB1,0,0,17.807837906135777,Complete
P15170,GSPT1,1,2.564102564102564,17.91087850225507,MAR
Q15208,STK38,13,33.33333333333333,17.89123641099079,MNAR
P41091,EIF2S3,0,0,17.894347768536356,Complete
Q3ZCQ8,TIMM50,11,28.205128205128204,17.844599218243015,MNAR
O95373,IPO7,0,0,17.818621665661954,Complete
Q14203,DCTN1,0,0,17.84101667640572,Complete
Q12907,LMAN2,3,7.6923076923076925,17.78399669424805,MAR
P56181,NDUFV3,6,15.384615384615385,17.76112254058047,MNAR
O00571,DDX3X,1,2.564102564102564,17.831004067423436,MAR
Q13619,CUL4A,2,5.128205128205128,17.816927386801925,MAR
Q96DC8,ECHDC3,8,20.51282051282051,17.677412531895133,MNAR
Q9C0E8,LNPK,0,0,17.766466893245646,Complete
Q96GG9,DCUN1D1,5,12.82051282051282,17.771664356842958,MAR
Q9Y3D2,MSRB2,11,28.205128205128204,17.702486074559953,MNAR
Q9Y237,PIN4,1,2.564102564102564,17.795169844841766,MAR
P52788,SMS,5,12.82051282051282,17.731044633015728,MAR
Q9UKV8,AGO2,2,5.128205128205128,17.7250703595408,MAR
Q15293,RCN1,0,0,17.58303751627576,Complete
Q9BZV1,UBXN6,12,30.76923076923077,17.871976383664432,MNAR
Q13618,CUL3,5,12.82051282051282,17.850532261366475,MNAR
P35611,ADD1,1,2.564102564102564,17.164747809806453,MAR
O75348,ATP6V1G1,5,12.82051282051282,17.714865450455815,MAR
P30622,CLIP1,0,0,17.783900222459025,Complete
Q99613,EIF3C,4,10.256410256410255,17.79941946051005,MAR
O43242,PSMD3,0,0,17.730088597210063,Complete
Q02818,NUCB1,16,41.02564102564102,17.623506424677306,MNAR
O43681,ASNA1,0,0,17.70189562920483,Complete
Q08211,DHX9,2,5.128205128205128,17.588004620028947,MAR
Q8N5M1,ATPAF2,10,25.64102564102564,17.722879873540112,MNAR
O75821,EIF3G,1,2.564102564102564,17.687707669161945,MAR
Q14061,COX17,4,10.256410256410255,17.16799836855495,MAR
Q15526,SURF1,7,17.94871794871795,17.69562929561443,MNAR
O43865,AHCYL1,0,0,17.739832408745432,Complete
O00186,STXBP3,2,5.128205128205128,17.579818762129538,MAR
Q8N2U0,TMEM256,13,33.33333333333333,17.363922172215315,MNAR
P04921,GYPC,2,5.128205128205128,17.34187443939381,MAR
Q9HA65,TBC1D17,5,12.82051282051282,17.755500669588645,MAR
O00423,EML1,3,7.6923076923076925,17.68750328109236,MAR
Q14108,SCARB2,0,0,17.614315992555575,Complete
P09543,CNP,5,12.82051282051282,17.434462570240072,MAR
Q14257,RCN2,1,2.564102564102564,17.558044704502258,MAR
Q5JRX3,PITRM1,0,0,17.678468265611865,Complete
Q9NZL9,MAT2B,2,5.128205128205128,17.708250906370385,MAR
Q8WYQ3,CHCHD10,8,20.51282051282051,17.667333332371847,MNAR
Q99829,CPNE1,2,5.128205128205128,17.63916654586008,MAR
P38159,RBMX,10,25.64102564102564,17.370710696272397,MNAR
P08962,CD63,4,10.256410256410255,17.446063282864287,MAR
Q10567,AP1B1,2,5.128205128205128,17.271056524845164,MAR
Q00G26,PLIN5,4,10.256410256410255,17.56127727883167,MAR
P53990,IST1,3,7.6923076923076925,17.659028823356437,MAR
Q15363,TMED2,3,7.6923076923076925,17.581806274076964,MAR
Q9P032,NDUFAF4,8,20.51282051282051,17.530581445687204,MNAR
Q9Y6P5,SESN1,9,23.076923076923077,17.707897313791843,MNAR
P22102,GART,1,2.564102564102564,17.68090986267747,MAR
Q9NWU1,OXSM,8,20.51282051282051,17.585964578594364,MNAR
Q96AN5,TMEM143,3,7.6923076923076925,17.62892403525779,MAR
Q8N5G0,SMIM20,4,10.256410256410255,17.620145307151,MAR
P03905,MT-ND4,8,20.51282051282051,17.44845754733678,MNAR
Q96JJ7,TMX3,7,17.94871794871795,17.62808868195587,MNAR
P21281,ATP6V1B2,0,0,17.649754985865904,Complete
O15400,STX7,0,0,17.300174148374637,Complete
Q9NP97,DYNLRB1,2,5.128205128205128,17.345006375506806,MAR
P84095,RHOG,3,7.6923076923076925,16.930501431016115,MAR
Q9Y230,RUVBL2,0,0,17.46005260225643,Complete
Q13617,CUL2,3,7.6923076923076925,17.655993524100477,MAR
P26583,HMGB2,1,2.564102564102564,17.523234350700253,MAR
P50416,CPT1A,7,17.94871794871795,17.51189790086739,MNAR
Q8IWA5,SLC44A2,3,7.6923076923076925,17.59677857038492,MAR
P34897,SHMT2,8,20.51282051282051,17.54761188226075,MNAR
Q8N4Q0,ZADH2,7,17.94871794871795,17.616750886525487,MNAR
P28907,CD38,14,35.8974358974359,17.66331886277228,MNAR
Q9UNS2,COPS3,0,0,17.565748734368526,Complete
Q16773,KYAT1,11,28.205128205128204,17.60362990651592,MNAR
P28289,TMOD1,1,2.564102564102564,17.085798964593668,MAR
P19623,SRM,2,5.128205128205128,17.45412202931317,MAR
Q15075,EEA1,1,2.564102564102564,17.385906389414302,MAR
P40261,NNMT,13,33.33333333333333,17.218726097501577,MNAR
Q8WUD1,RAB2B,16,41.02564102564102,17.577482753197632,MNAR
Q9HBH5,RDH14,6,15.384615384615385,17.577642787736018,MNAR
P60520,GABARAPL2,6,15.384615384615385,17.57348556917142,MNAR
Q13616,CUL1,1,2.564102564102564,17.514891235255217,MAR
P49441,INPP1,5,12.82051282051282,17.587480545919245,MAR
P31942,HNRNPH3,2,5.128205128205128,17.50022327969421,MAR
Q8IZ83,ALDH16A1,2,5.128205128205128,17.257133889879626,MAR
Q9NRV9,HEBP1,0,0,16.983070048569914,Complete
Q9HBI1,PARVB,1,2.564102564102564,17.37397448820832,MAR
Q96DB5,RMDN1,1,2.564102564102564,17.516452945452205,MAR
O95479,H6PD,0,0,17.575415956253252,Complete
Q13564,NAE1,1,2.564102564102564,17.578396266955618,MAR
Q9BRT3,MIEN1,2,5.128205128205128,17.433188674377142,MAR
Q09028,RBBP4,5,12.82051282051282,17.522320337374442,MAR
O00303,EIF3F,1,2.564102564102564,17.543123603674058,MAR
P56199,ITGA1,11,28.205128205128204,17.325712268086427,MNAR
Q9HA64,FN3KRP,8,20.51282051282051,17.49300463436488,MNAR
O75351,VPS4B,1,2.564102564102564,17.55396353158345,MAR
P42677,RPS27,3,7.6923076923076925,17.487813875347328,MAR
P14735,IDE,0,0,17.44220358288336,Complete
Q9Y696,CLIC4,0,0,17.271132241407468,Complete
Q9UMS0,NFU1,8,20.51282051282051,17.44975174124897,MNAR
Q9Y450,HBS1L,7,17.94871794871795,17.567044085583927,MNAR
Q9NR45,NANS,7,17.94871794871795,17.321041392200488,MNAR
P62913,RPL11,0,0,17.445900828556802,Complete
O15498,YKT6,11,28.205128205128204,17.46795868267675,MNAR
Q96I23,PYURF,16,41.02564102564102,17.120970517112635,MNAR
Q53H82,LACTB2,3,7.6923076923076925,17.523304320152505,MAR
Q9H3N1,TMX1,1,2.564102564102564,17.417744549700384,MAR
Q9H3H3,C11orf68,5,12.82051282051282,17.47451360006083,MAR
Q04759,PRKCQ,11,28.205128205128204,17.525227139250962,MNAR
Q9Y5M8,SRPRB,4,10.256410256410255,17.460078175671953,MAR
P52566,ARHGDIB,6,15.384615384615385,16.981319359291703,MNAR
Q16527,CSRP2,8,20.51282051282051,16.855531196995866,MNAR
Q9Y4E8,USP15,0,0,17.189694655330463,Complete
P37235,HPCAL1,1,2.564102564102564,17.383345356925282,MAR
Q86V88,MDP1,1,2.564102564102564,17.47354287478134,MAR
P39059,COL15A1,13,33.33333333333333,17.001154174390802,MNAR
P52815,MRPL12,9,23.076923076923077,17.348394452096265,MNAR
O00748,CES2,2,5.128205128205128,17.34080799665118,MAR
P09110,ACAA1,3,7.6923076923076925,17.319675689742454,MAR
Q06124,PTPN11,0,0,17.37884379259108,Complete
Q14116,IL18,11,28.205128205128204,17.273044534119702,MNAR
P35659,DEK,6,15.384615384615385,17.389639069249675,MNAR
Q96AG4,LRRC59,5,12.82051282051282,16.869934532307422,MAR
Q9BUT1,BDH2,5,12.82051282051282,17.261672435567498,MAR
Q13155,AIMP2,1,2.564102564102564,17.425006717587614,MAR
P84098,RPL19,0,0,17.35987261156399,Complete
O60220,TIMM8A,12,30.76923076923077,17.205534647176737,MNAR
Q9Y285,FARSA,1,2.564102564102564,17.4076044140241,MAR
Q9UBR2,CTSZ,2,5.128205128205128,16.960792764545783,MAR
P04275,VWF,10,25.64102564102564,17.05533886408365,MNAR
Q9UJZ1,STOML2,3,7.6923076923076925,17.33282340805073,MAR
P84103,SRSF3,1,2.564102564102564,17.33460274868759,MAR
Q8NBF2,NHLRC2,2,5.128205128205128,17.4298254004378,MAR
P45984,MAPK9,10,25.64102564102564,17.390009929938024,MNAR
Q14714,SSPN,2,5.128205128205128,17.219657170903552,MAR
P16284,PECAM1,3,7.6923076923076925,17.120802499571074,MAR
P51665,PSMD7,0,0,17.14507850392569,Complete
Q16539,MAPK14,8,20.51282051282051,17.381145563411597,MNAR
Q8N3D4,EHBP1L1,3,7.6923076923076925,17.382396095556402,MAR
Q9Y5X3,SNX5,3,7.6923076923076925,17.217715938660888,MAR
O14841,OPLAH,2,5.128205128205128,17.372452270275502,MAR
Q9H061,TMEM126A,6,15.384615384615385,17.34250169044788,MNAR
P20042,EIF2S2,2,5.128205128205128,17.21589147848809,MAR
P56537,EIF6,0,0,17.317181716569387,Complete
Q9H3K6,BOLA2,2,5.128205128205128,17.187979518956077,MAR
Q9BQA1,WDR77,0,0,17.292424426303036,Complete
P23246,SFPQ,3,7.6923076923076925,17.22354242271514,MAR
P24043,LAMA2,13,33.33333333333333,16.886278817838644,MNAR
Q8WZA0,LZIC,3,7.6923076923076925,17.279455719653434,MAR
P62854,RPS26,1,2.564102564102564,17.128245462422726,MAR
P13535,MYH8,9,23.076923076923077,16.912922858177197,MNAR
Q9UG63,ABCF2,11,28.205128205128204,17.20567807403551,MNAR
Q96CW1,AP2M1,0,0,17.22804709227109,Complete
P48739,PITPNB,13,33.33333333333333,17.05945779296997,MNAR
P51659,HSD17B4,1,2.564102564102564,17.267661878872588,MAR
Q9H845,ACAD9,3,7.6923076923076925,17.228834790073012,MAR
Q92945,KHSRP,3,7.6923076923076925,17.09028390793737,MAR
P61916,NPC2,2,5.128205128205128,16.913011097973072,MAR
Q92890,UFD1,3,7.6923076923076925,17.297911148651032,MAR
Q14764,MVP,3,7.6923076923076925,16.921406382201564,MAR
O43741,PRKAB2,7,17.94871794871795,17.33801506757711,MNAR
Q9NXA8,SIRT5,1,2.564102564102564,17.220279108346293,MAR
Q9Y508,RNF114,13,33.33333333333333,17.354601700942364,MNAR
P22307,SCP2,0,0,17.10615875403865,Complete
Q99766,DMAC2L,9,23.076923076923077,17.270781050677787,MNAR
O15305,PMM2,0,0,17.15972481718592,Complete
Q9NUB1,ACSS1,9,23.076923076923077,17.35151898021211,MNAR
P51151,RAB9A,10,25.64102564102564,17.093924370541416,MNAR
O15143,ARPC1B,6,15.384615384615385,16.647914470804004,MNAR
Q3ZCW2,LGALSL,12,30.76923076923077,17.278655188588843,MNAR
P53618,COPB1,0,0,17.09639942607396,Complete
Q8WWV3,RTN4IP1,10,25.64102564102564,17.243831256054037,MNAR
P49588,AARS1,0,0,17.285972432575388,Complete
Q8NC51,SERBP1,4,10.256410256410255,17.14926550239566,MAR
O95881,TXNDC12,4,10.256410256410255,17.05819486221557,MAR
Q15942,ZYX,0,0,16.907758876533787,Complete
Q96RQ3,MCCC1,3,7.6923076923076925,17.198006826262727,MAR
Q9BTE6,AARSD1,2,5.128205128205128,17.25028088337007,MAR
P37108,SRP14,1,2.564102564102564,17.089979454538835,MAR
P49257,LMAN1,1,2.564102564102564,17.199334905373302,MAR
P14923,JUP,8,20.51282051282051,17.152502669696325,MNAR
Q07666,KHDRBS1,10,25.64102564102564,17.01498401654221,MNAR
Q9Y2Z0,SUGT1,0,0,17.137247525736573,Complete
Q8TBC4,UBA3,0,0,17.221220386284706,Complete
Q9HBL7,PLGRKT,2,5.128205128205128,17.15298740529537,MAR
P15311,EZR,1,2.564102564102564,17.036444808436734,MAR
Q9UJU6,DBNL,3,7.6923076923076925,16.832844963068943,MAR
Q5VWZ2,LYPLAL1,5,12.82051282051282,17.194395323858156,MAR
Q52LJ0,FAM98B,7,17.94871794871795,17.14639342990823,MNAR
Q8NHH9,ATL2,7,17.94871794871795,17.14624821208157,MNAR
Q15172,PPP2R5A,5,12.82051282051282,17.175313004373443,MAR
P25685,DNAJB1,9,23.076923076923077,16.912402548593484,MNAR
P78560,CRADD,8,20.51282051282051,16.864367677668106,MNAR
O95202,LETM1,1,2.564102564102564,17.087842002841615,MAR
P08651,NFIC,3,7.6923076923076925,17.160898504354662,MAR
Q13825,AUH,4,10.256410256410255,17.028694081715557,MAR
O43768,ENSA,7,17.94871794871795,17.121348188780598,MNAR
Q9Y3C6,PPIL1,1,2.564102564102564,17.086734985929112,MAR
O94911,ABCA8,16,41.02564102564102,16.941609433406807,MNAR
P21953,BCKDHB,9,23.076923076923077,16.952433022202598,MNAR
Q14558,PRPSAP1,13,33.33333333333333,16.95837919216497,MNAR
P62495,ETF1,1,2.564102564102564,17.096901951756866,MAR
Q9Y262,EIF3L,1,2.564102564102564,17.09263621666682,MAR
Q96LD8,SENP8,8,20.51282051282051,17.146135445752684,MNAR
P48444,ARCN1,3,7.6923076923076925,17.023218043077247,MAR
Q6P1N9,TATDN1,4,10.256410256410255,17.098470431967378,MAR
Q99735,MGST2,6,15.384615384615385,16.991519552972203,MNAR
P52272,HNRNPM,8,20.51282051282051,16.683217433252096,MNAR
Q9Y3U8,RPL36,12,30.76923076923077,16.784079263221603,MNAR
Q8WVJ2,NUDCD2,0,0,16.95230068813961,Complete
Q96NY7,CLIC6,2,5.128205128205128,16.834300989840916,MAR
P46199,MTIF2,9,23.076923076923077,16.970085962110254,MNAR
Q9Y263,PLAA,1,2.564102564102564,17.02679426995842,MAR
O60825,PFKFB2,6,15.384615384615385,17.043801315448533,MNAR
Q96GK7,FAHD2A,1,2.564102564102564,16.98467413656379,MAR
Q5VW32,BROX,4,10.256410256410255,17.008198113626538,MAR
Q7L2H7,EIF3M,11,28.205128205128204,17.113363393923883,MNAR
Q9UMX0,UBQLN1,1,2.564102564102564,16.990164914870867,MAR
P12694,BCKDHA,1,2.564102564102564,16.94101342113489,MAR
Q9H444,CHMP4B,0,0,16.981238010136607,Complete
A1L0T0,ILVBL,14,35.8974358974359,16.831016847114075,MNAR
Q9GZZ1,NAA50,12,30.76923076923077,16.970097123039775,MNAR
Q6UWP2,DHRS11,8,20.51282051282051,16.860775067400578,MNAR
Q96C90,PPP1R14B,7,17.94871794871795,16.849616921247222,MNAR
O95861,BPNT1,0,0,16.989878625188798,Complete
O60684,KPNA6,3,7.6923076923076925,17.01065072762382,MAR
Q03252,LMNB2,11,28.205128205128204,16.77513571728355,MNAR
Q6PCE3,PGM2L1,1,2.564102564102564,16.822128352598014,MAR
P09874,PARP1,2,5.128205128205128,16.93711698948274,MAR
Q99816,TSG101,6,15.384615384615385,16.965039969002273,MNAR
O94925,GLS,9,23.076923076923077,16.786471448253458,MNAR
O94973,AP2A2,10,25.64102564102564,16.64292904015883,MNAR
P10155,RO60,4,10.256410256410255,16.780945611871584,MAR
P62310,LSM3,12,30.76923076923077,16.91520129407416,MNAR
P68400,CSNK2A1,5,12.82051282051282,16.941787600704632,MAR
Q9BUJ2,HNRNPUL1,9,23.076923076923077,16.60369211350169,MNAR
P51692,STAT5B,0,0,16.884606141224435,Complete
Q05086,UBE3A,11,28.205128205128204,16.959342655311865,MNAR
P08473,MME,6,15.384615384615385,16.905157485389616,MNAR
Q9NS86,LANCL2,10,25.64102564102564,16.89552406944627,MNAR
Q8IYU8,MICU2,11,28.205128205128204,16.81050103515807,MNAR
O95571,ETHE1,7,17.94871794871795,16.85456462327761,MNAR
Q5VWP3,MLIP,10,25.64102564102564,16.66445310502306,MNAR
Q14247,CTTN,0,0,16.549496718584813,Complete
P24844,MYL9,1,2.564102564102564,16.5084775099326,MAR
P61923,COPZ1,6,15.384615384615385,16.750538475808657,MNAR
Q5T6V5,C9orf64,5,12.82051282051282,16.87547022869536,MAR
P08134,RHOC,11,28.205128205128204,16.469354061099867,MNAR
O15371,EIF3D,3,7.6923076923076925,16.816737044438582,MAR
P51570,GALK1,4,10.256410256410255,16.80562029873208,MAR
Q99598,TSNAX,5,12.82051282051282,16.81183450529477,MAR
Q12906,ILF3,6,15.384615384615385,16.71310121356282,MNAR
Q9UN86,G3BP2,13,33.33333333333333,16.734400987038534,MNAR
P40763,STAT3,4,10.256410256410255,16.814250715115822,MAR
Q9NR19,ACSS2,0,0,16.753401149476908,Complete
P61011,SRP54,14,35.8974358974359,16.665232708718044,MNAR
Q9H008,LHPP,3,7.6923076923076925,16.30954196472573,MAR
P49407,ARRB1,14,35.8974358974359,16.288647574108737,MNAR
Q96BM9,ARL8A,7,17.94871794871795,16.79454761508515,MNAR
Q9BUK0,CHCHD7,8,20.51282051282051,16.707777867350256,MNAR
Q6ZVM7,TOM1L2,7,17.94871794871795,16.74294401754999,MNAR
Q13751,LAMB3,9,23.076923076923077,16.778660683254934,MNAR
